"Name";"Description";"Domain";"Generation_type";"Group";"Tags";"Tags_without_influence";"Influences";"Hybrid";"IsEssenceOnly";"Required_level";"Type";"Stat_ID";"Sign";"Min1";"Max1";"Min2";"Max2";"String";"Format_String";"Tier"
"EnchantmentLightningStrikeNumOfAdditionalProjectiles1";"Enchantment Lightning Strike Num Of Additional Projectiles 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentLightningStrikeNumOfAdditionalProjectiles";"lightning_strike_num_of_additional_projectiles";"positive";"2";"2";"";"";"Lightning Strike fires {0} additional Projectiles";"Lightning Strike fires 2 additional Projectiles";"2"
"EnchantmentLightningStrikeNumOfAdditionalProjectiles2";"Enchantment Lightning Strike Num Of Additional Projectiles 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentLightningStrikeNumOfAdditionalProjectiles";"lightning_strike_num_of_additional_projectiles";"positive";"3";"3";"";"";"Lightning Strike fires {0} additional Projectiles";"Lightning Strike fires 3 additional Projectiles";"1"
"EnchantmentLightningStrikeAdditionalPierce1";"Enchantment Lightning Strike Additional Pierce 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentLightningStrikeAdditionalPierce";"lightning_strike_additional_pierce";"positive";"2";"2";"";"";"Lightning Strike pierces {0} additional Targets";"Lightning Strike pierces 2 additional Targets";"2"
"EnchantmentLightningStrikeAdditionalPierce2";"Enchantment Lightning Strike Additional Pierce 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentLightningStrikeAdditionalPierce";"lightning_strike_additional_pierce";"positive";"3";"3";"";"";"Lightning Strike pierces {0} additional Targets";"Lightning Strike pierces 3 additional Targets";"1"
"EnchantmentLightningTrapPenetration1";"Enchantment Lightning Trap Penetration 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentLightningTrapPenetration";"lightning_trap_lightning_resistance_penetration_%";"positive";"6";"6";"";"";"Lightning Trap Damage Penetrates {0}% Lightning Resistance";"Lightning Trap Damage Penetrates 6% Lightning Resistance";"2"
"EnchantmentLightningTrapPenetration2";"Enchantment Lightning Trap Penetration 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentLightningTrapPenetration";"lightning_trap_lightning_resistance_penetration_%";"positive";"10";"10";"";"";"Lightning Trap Damage Penetrates {0}% Lightning Resistance";"Lightning Trap Damage Penetrates 10% Lightning Resistance";"1"
"EnchantmentLightningTrapAdditionalPierce1";"Enchantment Lightning Trap Additional Pierce 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentLightningTrapAdditionalPierce";"lightning_trap_additional_pierce";"positive";"2";"2";"";"";"Lightning Trap pierces {0} additional Targets";"Lightning Trap pierces 2 additional Targets";"2"
"EnchantmentLightningTrapAdditionalPierce2";"Enchantment Lightning Trap Additional Pierce 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentLightningTrapAdditionalPierce";"lightning_trap_additional_pierce";"positive";"3";"3";"";"";"Lightning Trap pierces {0} additional Targets";"Lightning Trap pierces 3 additional Targets";"1"
"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain2";"Enchantment Magma Orb Num Of Additional Projectiles In Chain 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain";"magma_orb_num_of_additional_projectiles_in_chain";"positive";"2";"2";"";"";"Magma Orb Chains an additional {0} times";"Magma Orb Chains an additional 2 times";"1"
"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain1";"Enchantment Magma Orb Num Of Additional Projectiles In Chain 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain";"magma_orb_num_of_additional_projectiles_in_chain";"positive";"1";"1";"";"";"Magma Orb Chains an additional time";"Magma Orb Chains an additional time";"1"
"EnchantmentMalevolenceManaReservation1";"Enchantment Malevolence Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMalevolenceManaReservation";"delirium_mana_reservation_+%";"positive";"10";"10";"";"";"Malevolence has {0}% reduced Mana Reservation";"Malevolence has 10% reduced Mana Reservation";"2"
"EnchantmentMalevolenceManaReservation2";"Enchantment Malevolence Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMalevolenceManaReservation";"delirium_mana_reservation_+%";"positive";"15";"15";"";"";"Malevolence has {0}% reduced Mana Reservation";"Malevolence has 15% reduced Mana Reservation";"1"
"EnchantmentMirrorArrowDamage1";"Enchantment Mirror Arrow Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMirrorArrowDamage";"mirror_arrow_and_mirror_arrow_clone_damage_+%";"positive";"25";"25";"";"";"Mirror Arrow and Mirror Arrow Clones deal {0}% increased Damage";"Mirror Arrow and Mirror Arrow Clones deal 25% increased Damage";"2"
"EnchantmentMirrorArrowDamage2";"Enchantment Mirror Arrow Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMirrorArrowDamage";"mirror_arrow_and_mirror_arrow_clone_damage_+%";"positive";"40";"40";"";"";"Mirror Arrow and Mirror Arrow Clones deal {0}% increased Damage";"Mirror Arrow and Mirror Arrow Clones deal 40% increased Damage";"1"
"EnchantmentMirrorArrowAttackSpeed1";"Enchantment Mirror Arrow Attack Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMirrorArrowAttackSpeed";"mirror_arrow_and_mirror_arrow_clone_attack_speed_+%";"positive";"10";"10";"";"";"Mirror Arrow and Mirror Arrow Clones have {0}% increased Attack Speed";"Mirror Arrow and Mirror Arrow Clones have 10% increased Attack Speed";"2"
"EnchantmentMirrorArrowAttackSpeed2";"Enchantment Mirror Arrow Attack Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMirrorArrowAttackSpeed";"mirror_arrow_and_mirror_arrow_clone_attack_speed_+%";"positive";"15";"15";"";"";"Mirror Arrow and Mirror Arrow Clones have {0}% increased Attack Speed";"Mirror Arrow and Mirror Arrow Clones have 15% increased Attack Speed";"1"
"EnchantmentMoltenShellDamage1";"Enchantment Molten Shell Duration 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMoltenShellDuration";"molten_shell_duration_+%";"positive";"25";"25";"";"";"Molten Shell has {0}% increased Skill Effect Duration";"Molten Shell has 25% increased Skill Effect Duration";"2"
"EnchantmentMoltenShellDamage2";"Enchantment Molten Shell Duration 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMoltenShellDuration";"molten_shell_duration_+%";"positive";"40";"40";"";"";"Molten Shell has {0}% increased Skill Effect Duration";"Molten Shell has 40% increased Skill Effect Duration";"1"
"EnchantmentMoltenStrikeNumOfAdditionalProjectiles2";"Enchantment Molten Strike Num Of Additional Projectiles 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMoltenStrikeNumOfAdditionalProjectiles";"molten_strike_num_of_additional_projectiles";"positive";"2";"2";"";"";"Molten Strike fires {0} additional Projectiles";"Molten Strike fires 2 additional Projectiles";"1"
"EnchantmentMoltenStrikeNumOfAdditionalProjectiles1_";"Enchantment Molten Strike Num Of Additional Projectiles 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMoltenStrikeNumOfAdditionalProjectiles";"molten_strike_num_of_additional_projectiles";"positive";"1";"1";"";"";"Molten Strike fires an additional Projectile";"Molten Strike fires an additional Projectile";"1"
"EnchantmentOrbOfStormsCastSpeed1";"Enchantment Orb Of Storms Cast Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentOrbOfStormsCastSpeed";"orb_of_storms_cast_speed_+%";"positive";"20";"20";"";"";"Orb of Storms has {0}% increased Cast Speed";"Orb of Storms has 20% increased Cast Speed";"2"
"EnchantmentOrbOfStormsCastSpeed2";"Enchantment Orb Of Storms Cast Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentOrbOfStormsCastSpeed";"orb_of_storms_cast_speed_+%";"positive";"30";"30";"";"";"Orb of Storms has {0}% increased Cast Speed";"Orb of Storms has 30% increased Cast Speed";"1"
"EnchantmentPerforateNumberOfSpears1__";"Enchantment Perforate Number Of Spikes 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPerforateNumberOfSpears";"blood_spears_base_number_of_spears";"positive";"1";"1";"";"";"Perforate creates {0} Spike";"Perforate creates +1 Spike";"1"
"EnchantmentPerforateNumberOfSpears2";"Enchantment Perforate Number Of Spikes 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPerforateNumberOfSpears";"blood_spears_base_number_of_spears";"positive";"2";"2";"";"";"Perforate creates {0} Spikes";"Perforate creates +2 Spikes";"1"
"EnchantmentPerforateDamage1";"Enchantment Perforate Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPerforateDamage";"blood_spears_damage_+%";"positive";"25";"25";"";"";"Perforate deals {0}% increased Damage";"Perforate deals 25% increased Damage";"2"
"EnchantmentPerforateDamage2";"Enchantment Perforate Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPerforateDamage";"blood_spears_damage_+%";"positive";"40";"40";"";"";"Perforate deals {0}% increased Damage";"Perforate deals 40% increased Damage";"1"
"EnchantmentPerforateAreaOfEffect1";"Enchantment Perforate Area Of Effect 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPerforateAreaOfEffect";"blood_spears_area_of_effect_+%";"positive";"16";"16";"";"";"Perforate has {0}% increased Area of Effect";"Perforate has 16% increased Area of Effect";"2"
"EnchantmentPerforateAreaOfEffect2_";"Enchantment Perforate Area Of Effect 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPerforateAreaOfEffect";"blood_spears_area_of_effect_+%";"positive";"24";"24";"";"";"Perforate has {0}% increased Area of Effect";"Perforate has 24% increased Area of Effect";"1"
"EnchantmentMambaStrikeDamage1_";"Enchantment Pestilent Strike Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMambaStrikeDamage";"mamba_strike_damage_+%";"positive";"25";"25";"";"";"Pestilent Strike deals {0}% increased Damage";"Pestilent Strike deals 25% increased Damage";"2"
"EnchantmentMambaStrikeDamage2";"Enchantment Pestilent Strike Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMambaStrikeDamage";"mamba_strike_damage_+%";"positive";"40";"40";"";"";"Pestilent Strike deals {0}% increased Damage";"Pestilent Strike deals 40% increased Damage";"1"
"EnchantmentMambaStrikeAreaOfEffect1";"Enchantment Pestilent Strike Area Of Effect 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMambaStrikeAreaOfEffect";"mamba_strike_area_of_effect_+%";"positive";"16";"16";"";"";"Pestilent Strike has {0}% increased Area of Effect";"Pestilent Strike has 16% increased Area of Effect";"2"
"EnchantmentMambaStrikeAreaOfEffect2_";"Enchantment Pestilent Strike Area Of Effect 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMambaStrikeAreaOfEffect";"mamba_strike_area_of_effect_+%";"positive";"24";"24";"";"";"Pestilent Strike has {0}% increased Area of Effect";"Pestilent Strike has 24% increased Area of Effect";"1"
"EnchantmentMambaStrikeDuration1";"Enchantment Pestilent Strike Duration 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMambaStrikeDuration";"mamba_strike_duration_+%";"positive";"25";"25";"";"";"Pestilent Strike has {0}% increased Duration";"Pestilent Strike has 25% increased Duration";"2"
"EnchantmentMambaStrikeDuration2";"Enchantment Pestilent Strike Duration 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMambaStrikeDuration";"mamba_strike_duration_+%";"positive";"40";"40";"";"";"Pestilent Strike has {0}% increased Duration";"Pestilent Strike has 40% increased Duration";"1"
"EnchantmentPlagueBearerPoisonDotMultiplierWhileAuraActive1";"Enchantment Plague Bearer Poison Dot Multiplier While Aura Active 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPlagueBearerPoisonDotMultiplierWhileAuraActive";"corrosive_shroud_poison_dot_multiplier_+_while_aura_active";"positive";"12";"12";"";"";"Plague Bearer Buff grants {0} to Poison Damage over Time Multiplier while Infecting";"Plague Bearer Buff grants +12% to Poison Damage over Time Multiplier while Infecting";"2"
"EnchantmentPlagueBearerPoisonDotMultiplierWhileAuraActive2_";"Enchantment Plague Bearer Poison Dot Multiplier While Aura Active 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPlagueBearerPoisonDotMultiplierWhileAuraActive";"corrosive_shroud_poison_dot_multiplier_+_while_aura_active";"positive";"20";"20";"";"";"Plague Bearer Buff grants {0} to Poison Damage over Time Multiplier while Infecting";"Plague Bearer Buff grants +20% to Poison Damage over Time Multiplier while Infecting";"1"
"EnchantmentPlagueBearerStoredPoisonDamageToDealPerSecond1";"Enchantment Plague Bearer Stored Poison Damage To Deal Per Second 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPlagueBearerStoredPoisonDamageToDealPerSecond";"corrosive_shroud_%_of_stored_poison_damage_to_deal_per_second";"positive";"3";"3";"";"";"Plague Bearer deals Damage based on an additional {0}% of Plague Value";"Plague Bearer deals Damage based on an additional 3% of Plague Value";"2"
"EnchantmentPlagueBearerStoredPoisonDamageToDealPerSecond2";"Enchantment Plague Bearer Stored Poison Damage To Deal Per Second 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPlagueBearerStoredPoisonDamageToDealPerSecond";"corrosive_shroud_%_of_stored_poison_damage_to_deal_per_second";"positive";"5";"5";"";"";"Plague Bearer deals Damage based on an additional {0}% of Plague Value";"Plague Bearer deals Damage based on an additional 5% of Plague Value";"1"
"EnchantmentPowerSiphonAdditionalProjectiles2";"Enchantment Power Siphon Additional Projectiles 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPowerSiphonAdditionalProjectiles";"power_siphon_number_of_additional_projectiles";"positive";"2";"2";"";"";"Power Siphon fires {0} additional Projectiles";"Power Siphon fires 2 additional Projectiles";"1"
"EnchantmentPowerSiphonAdditionalProjectiles1";"Enchantment Power Siphon Additional Projectiles 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPowerSiphonAdditionalProjectiles";"power_siphon_number_of_additional_projectiles";"positive";"1";"1";"";"";"Power Siphon fires an additional Projectile";"Power Siphon fires an additional Projectile";"1"
"EnchantmentPrecisionManaReservation1";"Enchantment Precision Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPrecisionManaReservation";"precision_mana_reservation_+%";"positive";"20";"20";"";"";"Precision has {0}% reduced Mana Reservation";"Precision has 20% reduced Mana Reservation";"2"
"EnchantmentPrecisionManaReservation2";"Enchantment Precision Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPrecisionManaReservation";"precision_mana_reservation_+%";"positive";"30";"30";"";"";"Precision has {0}% reduced Mana Reservation";"Precision has 30% reduced Mana Reservation";"1"
"EnchantmentPrideManaReservation1";"Enchantment Pride Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPrideManaReservation";"pride_mana_reservation_+%";"positive";"10";"10";"";"";"Pride has {0}% reduced Mana Reservation";"Pride has 10% reduced Mana Reservation";"2"
"EnchantmentPrideManaReservation2";"Enchantment Pride Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPrideManaReservation";"pride_mana_reservation_+%";"positive";"15";"15";"";"";"Pride has {0}% reduced Mana Reservation";"Pride has 15% reduced Mana Reservation";"1"
"EnchantmentPurifyingFlameDamage1";"Enchantment Purifying Flame Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurifyingFlameDamage";"sanctify_damage_+%";"positive";"25";"25";"";"";"Purifying Flame deals {0}% increased Damage";"Purifying Flame deals 25% increased Damage";"2"
"EnchantmentPurifyingFlameDamage2";"Enchantment Purifying Flame Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurifyingFlameDamage";"sanctify_damage_+%";"positive";"40";"40";"";"";"Purifying Flame deals {0}% increased Damage";"Purifying Flame deals 40% increased Damage";"1"
"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround1";"Enchantment Purifying Flame Area Of Effect When Targeting Consecrated Ground 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround";"sanctify_area_of_effect_+%_when_targeting_consecrated_ground";"positive";"20";"20";"";"";"Purifying Flame has {0}% increased Area of Effect if targeting Consecrated Ground";"Purifying Flame has 20% increased Area of Effect if targeting Consecrated Ground";"2"
"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround2";"Enchantment Purifying Flame Area Of Effect When Targeting Consecrated Ground 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround";"sanctify_area_of_effect_+%_when_targeting_consecrated_ground";"positive";"30";"30";"";"";"Purifying Flame has {0}% increased Area of Effect if targeting Consecrated Ground";"Purifying Flame has 30% increased Area of Effect if targeting Consecrated Ground";"1"
"EnchantmentPurityOfElementsManaReservation1_";"Enchantment Purity Of Elements Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurityOfElementsManaReservation";"purity_of_elements_mana_reservation_+%";"positive";"14";"14";"";"";"Purity of Elements has {0}% reduced Mana Reservation";"Purity of Elements has 14% reduced Mana Reservation";"2"
"EnchantmentPurityOfElementsManaReservation2";"Enchantment Purity Of Elements Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurityOfElementsManaReservation";"purity_of_elements_mana_reservation_+%";"positive";"20";"20";"";"";"Purity of Elements has {0}% reduced Mana Reservation";"Purity of Elements has 20% reduced Mana Reservation";"1"
"EnchantmentPurityOfFireManaReservation1";"Enchantment Purity Of Fire Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurityOfFireManaReservation";"purity_of_fire_mana_reservation_+%";"positive";"14";"14";"";"";"Purity of Fire has {0}% reduced Mana Reservation";"Purity of Fire has 14% reduced Mana Reservation";"2"
"EnchantmentPurityOfFireManaReservation2";"Enchantment Purity Of Fire Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurityOfFireManaReservation";"purity_of_fire_mana_reservation_+%";"positive";"20";"20";"";"";"Purity of Fire has {0}% reduced Mana Reservation";"Purity of Fire has 20% reduced Mana Reservation";"1"
"EnchantmentPurityOfIceManaReservation1";"Enchantment Purity Of Ice Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurityOfIceManaReservation";"purity_of_ice_mana_reservation_+%";"positive";"14";"14";"";"";"Purity of Ice has {0}% reduced Mana Reservation";"Purity of Ice has 14% reduced Mana Reservation";"2"
"EnchantmentPurityOfIceManaReservation2";"Enchantment Purity Of Ice Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurityOfIceManaReservation";"purity_of_ice_mana_reservation_+%";"positive";"20";"20";"";"";"Purity of Ice has {0}% reduced Mana Reservation";"Purity of Ice has 20% reduced Mana Reservation";"1"
"EnchantmentPurityOfLightningManaReservation1";"Enchantment Purity Of Lightning Mana Reservation 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentPurityOfLightningManaReservation";"purity_of_lightning_mana_reservation_+%";"positive";"14";"14";"";"";"Purity of Lightning has {0}% reduced Mana Reservation";"Purity of Lightning has 14% reduced Mana Reservation";"2"
"EnchantmentPurityOfLightningManaReservation2";"Enchantment Purity Of Lightning Mana Reservation 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentPurityOfLightningManaReservation";"purity_of_lightning_mana_reservation_+%";"positive";"20";"20";"";"";"Purity of Lightning has {0}% reduced Mana Reservation";"Purity of Lightning has 20% reduced Mana Reservation";"1"
"EnchantmentMortarBarrageMineDamage1";"Enchantment Pyroclast Mine Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMortarBarrageMineDamage";"mortar_barrage_mine_damage_+%";"positive";"25";"25";"";"";"Pyroclast Mine deals {0}% increased Damage";"Pyroclast Mine deals 25% increased Damage";"2"
"EnchantmentMortarBarrageMineDamage2";"Enchantment Pyroclast Mine Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMortarBarrageMineDamage";"mortar_barrage_mine_damage_+%";"positive";"40";"40";"";"";"Pyroclast Mine deals {0}% increased Damage";"Pyroclast Mine deals 40% increased Damage";"1"
"EnchantmentMortarBarrageMineNumProjectiles2";"Enchantment Pyroclast Mine Additional Projectiles 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMortarBarrageMineNumProjectiles";"mortar_barrage_mine_num_projectiles";"positive";"1";"1";"";"";"Pyroclast Mine fires an additional Projectile";"Pyroclast Mine fires an additional Projectile";"1"
"EnchantmentMortarBarrageMineThrowingSpeed1_";"Enchantment Pyroclast Mine Throwing Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentMortarBarrageMineThrowingSpeed";"mortar_barrage_mine_throwing_speed_+%";"positive";"10";"10";"";"";"Pyroclast Mine has {0}% increased Throwing Speed";"Pyroclast Mine has 10% increased Throwing Speed";"2"
"EnchantmentMortarBarrageMineThrowingSpeed2";"Enchantment Pyroclast Mine Throwing Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentMortarBarrageMineThrowingSpeed";"mortar_barrage_mine_throwing_speed_+%";"positive";"15";"15";"";"";"Pyroclast Mine has {0}% increased Throwing Speed";"Pyroclast Mine has 15% increased Throwing Speed";"1"
"EnchantmentRainOfArrowsRepeatCount1_";"Enchantment Rain Of Arrows Repeat Count 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentRainOfArrowsAdditionalSequenceChance";"rain_of_arrows_rain_of_arrows_additional_sequence_chance_%";"positive";"10";"10";"";"";"Rain of Arrows has {0}% chance to fire an additional sequence of arrows";"Rain of Arrows has 10% chance to fire an additional sequence of arrows";"2"
"EnchantmentRainOfArrowsRepeatCount2";"Enchantment Rain Of Arrows Repeat Count 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentRainOfArrowsAdditionalSequenceChance";"rain_of_arrows_rain_of_arrows_additional_sequence_chance_%";"positive";"15";"15";"";"";"Rain of Arrows has {0}% chance to fire an additional sequence of arrows";"Rain of Arrows has 15% chance to fire an additional sequence of arrows";"1"
"EnchantmentRaiseZombieDamage1";"Enchantment Raise Zombie Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentRaiseZombieDamage";"zombie_damage_+%";"positive";"25";"25";"";"";"Raised Zombies deal {0}% increased Damage";"Raised Zombies deal 25% increased Damage";"2"
"EnchantmentRaiseZombieDamage2";"Enchantment Raise Zombie Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentRaiseZombieDamage";"zombie_damage_+%";"positive";"40";"40";"";"";"Raised Zombies deal {0}% increased Damage";"Raised Zombies deal 40% increased Damage";"1"
"EnchantmentZombieElementalResistances1";"Enchantment Zombie Elemental Resistances 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentZombieElementalResistances";"zombie_elemental_resistances_%";"positive";"24";"24";"";"";"Raised Zombies have {0} to Elemental Resistances";"Raised Zombies have +24% to Elemental Resistances";"2"
"EnchantmentZombieElementalResistances2";"Enchantment Zombie Elemental Resistances 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentZombieElementalResistances";"zombie_elemental_resistances_%";"positive";"36";"36";"";"";"Raised Zombies have {0} to Elemental Resistances";"Raised Zombies have +36% to Elemental Resistances";"1"
"EnchantmentZombieAttackSpeed1";"Enchantment Zombie Attack Speed 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentZombieAttackSpeed";"zombie_attack_speed_+%";"positive";"10";"10";"";"";"Raised Zombies have {0}% increased Attack Speed";"Raised Zombies have 10% increased Attack Speed";"2"
"EnchantmentZombieAttackSpeed2";"Enchantment Zombie Attack Speed 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentZombieAttackSpeed";"zombie_attack_speed_+%";"positive";"15";"15";"";"";"Raised Zombies have {0}% increased Attack Speed";"Raised Zombies have 15% increased Attack Speed";"1"
"V2IncreasedLifeRegenerationPerSecondCorrupted";"";"item";"corrupted";"LifeRegenerationRatePercentage";"helmet";"helmet";"";"";"False";"1";"LifeRegenerationRatePercentage";"life_regeneration_rate_per_minute_%";"positive";"1.6";"2";"";"";"Regenerate {0}% of Life per second";"Regenerate (1.6 - 2)% of Life per second";"1"
"EnchantmentRighteousFireSpellDamage1";"Enchantment Righteous Fire Spell Damage 1";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"66";"EnchantmentRighteousFireSpellDamage";"righteous_fire_spell_damage_+%";"positive";"20";"20";"";"";"Righteous Fire grants {0}% increased Spell Damage";"Righteous Fire grants 20% increased Spell Damage";"2"
"EnchantmentRighteousFireSpellDamage2";"Enchantment Righteous Fire Spell Damage 2";"item";"enchantment";"SkillEnchantment";"helmet";"helmet";"";"";"False";"75";"EnchantmentRighteousFireSpellDamage";"righteous_fire_spell_damage_+%";"positive";"30";"30";"";"";"Righteous Fire grants {0}% increased Spell Damage";"Righteous Fire grants 30% increased Spell Damage";"1"
