"item_class";"name";"tags";"armour";"movement speed";"energy shield";"evasion rating";"chance to block";"attacks per second";"critical strike chance";"physical damage min";"physical damage";"weapon range";"dexterity";"intelligence";"strength";"level";"item_class_req";"item_tags_combination"
"sceptre";"Shadow Sceptre";"sceptre,sceptre,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.8";"6.2";"29";"44";"11";"0";"62";"52";"32";"intstr";"68"
"sceptre";"Stag Sceptre";"sceptre,not_for_sale,maraketh,sceptre,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"6";"39";"72";"11";"0";"98";"98";"55";"intstr";"67"
"sceptre";"Tyrant's Sekhem";"sceptre,sceptre,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.8";"6";"43";"80";"11";"0";"99";"99";"58";"intstr";"68"
"sceptre";"Vaal Sceptre";"sceptre,sceptre,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"6";"37";"70";"11";"0";"113";"113";"64";"intstr";"68"
"sceptre";"Void Sceptre";"sceptre,sceptre,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.8";"6.2";"50";"76";"11";"0";"122";"104";"68";"intstr";"68"
"shield";"Alder Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"41";"209";"24";"";"";"";"";"";"74";"74";"0";"58";"dexint";"16"
"shield";"Alloyed Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"12";"56";"25";"";"";"";"";"";"28";"28";"0";"20";"dexint";"16"
"shield";"Ancient Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"36";"";"24";"";"";"";"";"";"0";"110";"0";"45";"int";"21"
"shield";"Angelic Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"124";"-3";"24";"";"22";"";"";"";"";"";"0";"70";"70";"55";"intstr";"88"
"shield";"Archon Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"156";"-3";"30";"";"22";"";"";"";"";"";"0";"85";"85";"68";"intstr";"88"
"shield";"Baroque Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"122";"-3";"";"122";"24";"";"";"";"";"";"70";"0";"70";"54";"dexstr";"82"
"shield";"Battle Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"246";"26";"";"";"";"";"";"121";"0";"0";"50";"dex";"11"
"shield";"Bone Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"14";"";"22";"";"";"";"";"";"0";"42";"0";"15";"int";"21"
"shield";"Branded Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"186";"-3";"36";"";"24";"";"";"";"";"";"0";"76";"76";"59";"intstr";"88"
"shield";"Brass Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"33";"";"25";"";"";"";"";"";"0";"82";"0";"33";"int";"21"
"shield";"Bronze Tower Shield";"str_armour,str_shield,shield,armour,default";"367";"-3";"";"";"24";"";"";"";"";"";"0";"0";"114";"47";"str";"77"
"shield";"Buckskin Tower Shield";"str_armour,str_shield,shield,armour,default";"177";"-3";"";"";"26";"";"";"";"";"";"0";"0";"96";"39";"str";"77"
"shield";"Burnished Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"13";"62";"26";"";"";"";"";"";"37";"37";"0";"27";"dexint";"16"
"shield";"Cardinal Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"209";"-3";"";"209";"25";"";"";"";"";"";"85";"0";"85";"66";"dexstr";"82"
"shield";"Cedar Tower Shield";"str_armour,str_shield,shield,armour,default";"108";"-3";"";"";"25";"";"";"";"";"";"0";"0";"46";"17";"str";"77"
"shield";"Ceremonial Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"77";"-3";"16";"";"22";"";"";"";"";"";"0";"46";"46";"34";"intstr";"88"
"shield";"Champion Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"215";"-3";"42";"";"26";"";"";"";"";"";"0";"85";"85";"62";"intstr";"88"
"shield";"Chiming Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"39";"";"23";"";"";"";"";"";"0";"118";"0";"49";"int";"21"
"shield";"Colossal Tower Shield";"str_armour,str_shield,shield,armour,default";"632";"-3";"";"";"23";"";"";"";"";"";"0";"0";"159";"67";"str";"77"
"shield";"Compound Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"24";"122";"25";"";"";"";"";"";"58";"58";"0";"45";"dexint";"16"
"shield";"Copper Tower Shield";"str_armour,str_shield,shield,armour,default";"191";"-3";"";"";"24";"";"";"";"";"";"0";"0";"62";"24";"str";"77"
"shield";"Corroded Tower Shield";"str_armour,str_shield,shield,armour,default";"46";"-3";"";"";"23";"";"";"";"";"";"0";"0";"20";"5";"str";"77"
"shield";"Corrugated Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"189";"27";"";"";"";"";"";"112";"0";"0";"46";"dex";"11"
"shield";"Crested Tower Shield";"str_armour,str_shield,shield,armour,default";"338";"-3";"";"";"25";"";"";"";"";"";"0";"0";"132";"55";"str";"77"
"shield";"Crimson Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"155";"-3";"";"155";"25";"";"";"";"";"";"64";"0";"64";"49";"dexstr";"82"
"shield";"Crusader Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"330";"26";"";"";"";"";"";"159";"0";"0";"66";"dex";"11"
"shield";"Driftwood Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"10";"46";"24";"";"";"";"";"";"19";"19";"0";"12";"dexint";"16"
"shield";"Ebony Tower Shield";"str_armour,str_shield,shield,armour,default";"412";"-3";"";"";"25";"";"";"";"";"";"0";"0";"159";"61";"str";"77"
"shield";"Elegant Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"148";"-3";"";"148";"24";"";"";"";"";"";"85";"0";"85";"70";"dexstr";"82"
"shield";"Enameled Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"277";"24";"";"";"";"";"";"103";"0";"0";"42";"dex";"11"
"shield";"Etched Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"127";"-3";"25";"";"24";"";"";"";"";"";"0";"52";"52";"40";"intstr";"88"
"shield";"Ezomyte Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"35";"181";"25";"";"";"";"";"";"85";"85";"0";"62";"dexint";"16"
"shield";"Ezomyte Tower Shield";"str_armour,str_shield,shield,armour,default";"522";"-3";"";"";"24";"";"";"";"";"";"0";"0";"159";"64";"str";"77"
"shield";"Fir Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"29";"-3";"";"29";"23";"";"";"";"";"";"19";"0";"19";"12";"dexstr";"82"
"shield";"Fossilised Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"47";"";"22";"";"";"";"";"";"0";"141";"0";"59";"int";"21"
"shield";"Gilded Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"197";"25";"";"";"";"";"";"85";"0";"0";"34";"dex";"11"
"shield";"Girded Tower Shield";"str_armour,str_shield,shield,armour,default";"481";"-3";"";"";"23";"";"";"";"";"";"0";"0";"123";"51";"str";"77"
"shield";"Goathide Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"12";"25";"";"";"";"";"";"13";"0";"0";"2";"dex";"11"
"shield";"Golden Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"310";"25";"";"";"";"";"";"130";"0";"0";"54";"dex";"11"
"shield";"Golden Flame";"not_for_sale,shield,armour,default";"";"-3";"";"";"20";"";"";"";"";"";"0";"0";"0";"15";"";"61"
"shield";"Hammered Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"96";"27";"";"";"";"";"";"60";"0";"0";"23";"dex";"11"
"shield";"Harmonic Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"55";"";"23";"";"";"";"";"";"0";"159";"0";"65";"int";"21"
"shield";"Imperial Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"385";"25";"";"";"";"";"";"159";"0";"0";"69";"dex";"11"
"shield";"Ironwood Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"280";"26";"";"";"";"";"";"136";"0";"0";"57";"dex";"11"
"shield";"Ivory Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"33";"";"22";"";"";"";"";"";"0";"100";"0";"41";"int";"21"
"shield";"Jingling Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"24";"";"23";"";"";"";"";"";"0";"71";"0";"28";"int";"21"
"shield";"Lacewood Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"45";"";"24";"";"";"";"";"";"0";"134";"0";"56";"int";"21"
"shield";"Lacquered Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"440";"24";"";"";"";"";"";"159";"0";"0";"60";"dex";"11"
"shield";"Laminated Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"113";"-3";"22";"";"24";"";"";"";"";"";"0";"64";"64";"50";"intstr";"88"
"shield";"Layered Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"62";"-3";"13";"";"24";"";"";"";"";"";"0";"37";"37";"27";"intstr";"88"
"shield";"Linden Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"43";"-3";"10";"";"24";"";"";"";"";"";"0";"20";"20";"13";"intstr";"88"
"shield";"Mahogany Tower Shield";"str_armour,str_shield,shield,armour,default";"265";"-3";"";"";"25";"";"";"";"";"";"0";"0";"105";"43";"str";"77"
"shield";"Maple Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"88";"-3";"";"88";"23";"";"";"";"";"";"52";"0";"52";"39";"dexstr";"82"
"shield";"Mirrored Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"29";"151";"26";"";"";"";"";"";"85";"85";"0";"66";"dexint";"16"
"shield";"Mosaic Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"147";"-3";"28";"";"24";"";"";"";"";"";"0";"85";"85";"65";"intstr";"88"
"shield";"Oak Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"188";"26";"";"";"";"";"";"94";"0";"0";"38";"dex";"11"
"shield";"Ornate Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"24";"120";"24";"";"";"";"";"";"44";"44";"0";"33";"dexint";"16"
"shield";"Painted Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"109";"24";"";"";"";"";"";"44";"0";"0";"16";"dex";"11"
"shield";"Painted Tower Shield";"str_armour,str_shield,shield,armour,default";"217";"-3";"";"";"25";"";"";"";"";"";"0";"0";"87";"35";"str";"77"
"shield";"Pine Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"43";"26";"";"";"";"";"";"26";"0";"0";"8";"dex";"11"
"shield";"Pinnacle Tower Shield";"str_armour,str_shield,shield,armour,default";"467";"-3";"";"";"25";"";"";"";"";"";"0";"0";"159";"70";"str";"77"
"shield";"Plank Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"18";"-3";"4";"";"22";"";"";"";"";"";"0";"13";"13";"7";"intstr";"88"
"shield";"Polished Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"22";"111";"26";"";"";"";"";"";"64";"64";"0";"49";"dexint";"16"
"shield";"Rawhide Tower Shield";"str_armour,str_shield,shield,armour,default";"53";"-3";"";"";"26";"";"";"";"";"";"0";"0";"33";"11";"str";"77"
"shield";"Redwood Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"28";"142";"24";"";"";"";"";"";"52";"52";"0";"39";"dexint";"16"
"shield";"Reinforced Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"65";"-3";"14";"";"26";"";"";"";"";"";"0";"28";"28";"20";"intstr";"88"
"shield";"Reinforced Tower Shield";"str_armour,str_shield,shield,armour,default";"287";"-3";"";"";"23";"";"";"";"";"";"0";"0";"76";"30";"str";"77"
"shield";"Rotted Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"13";"-3";"";"13";"23";"";"";"";"";"";"10";"0";"10";"5";"dexstr";"82"
"shield";"Scarlet Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"87";"-3";"";"87";"25";"";"";"";"";"";"37";"0";"37";"27";"dexstr";"82"
"shield";"Shagreen Tower Shield";"str_armour,str_shield,shield,armour,default";"261";"-3";"";"";"26";"";"";"";"";"";"0";"0";"139";"58";"str";"77"
"shield";"Sovereign Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"38";"195";"24";"";"";"";"";"";"70";"70";"0";"54";"dexint";"16"
"shield";"Spiked Bundle";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"4";"13";"24";"";"";"";"";"";"10";"10";"0";"5";"dexint";"16"
"shield";"Spiked Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"102";"-3";"";"102";"26";"";"";"";"";"";"58";"0";"58";"45";"dexstr";"82"
"shield";"Spiny Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"154";"-3";"";"154";"26";"";"";"";"";"";"85";"0";"85";"62";"dexstr";"82"
"shield";"Splendid Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"75";"-3";"";"75";"24";"";"";"";"";"";"44";"0";"44";"33";"dexstr";"82"
"shield";"Splintered Tower Shield";"str_armour,str_shield,shield,armour,default";"9";"-3";"";"";"24";"";"";"";"";"";"0";"0";"10";"1";"str";"77"
"shield";"Steel Kite Shield";"str_int_armour,str_int_shield,shield,armour,default";"146";"-3";"29";"";"26";"";"";"";"";"";"0";"60";"60";"46";"intstr";"88"
"shield";"Studded Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"46";"-3";"";"46";"26";"";"";"";"";"";"28";"0";"28";"20";"dexstr";"82"
"shield";"Supreme Spiked Shield";"dex_int_armour,dex_int_shield,shield,armour,default";"";"-3";"47";"242";"24";"";"";"";"";"";"85";"85";"0";"70";"dexint";"16"
"shield";"Tarnished Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"20";"";"24";"";"";"";"";"";"0";"60";"0";"23";"int";"21"
"shield";"Teak Round Shield";"str_dex_armour,str_dex_shield,shield,armour,default";"131";"-3";"";"131";"23";"";"";"";"";"";"74";"0";"74";"58";"dexstr";"82"
"shield";"Thorium Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"51";"";"25";"";"";"";"";"";"0";"128";"0";"53";"int";"21"
"shield";"Titanium Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"64";"";"25";"";"";"";"";"";"0";"159";"0";"68";"int";"21"
"shield";"Twig Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"5";"";"22";"";"";"";"";"";"0";"15";"0";"3";"int";"21"
"shield";"Vaal Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"275";"27";"";"";"";"";"";"159";"0";"0";"63";"dex";"11"
"shield";"Vaal Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"53";"";"24";"";"";"";"";"";"0";"159";"0";"62";"int";"21"
"shield";"Walnut Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"30";"";"24";"";"";"";"";"";"0";"92";"0";"37";"int";"21"
"shield";"War Buckler";"dex_armour,dex_shield,shield,armour,default";"";"-3";"";"145";"26";"";"";"";"";"";"74";"0";"0";"29";"dex";"11"
"shield";"Yew Spirit Shield";"int_armour,focus,shield,armour,default";"";"-3";"9";"";"24";"";"";"";"";"";"0";"28";"0";"9";"int";"21"
"staff";"Crescent Staff";"not_for_sale,maraketh,staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"6";"35";"73";"13";"0";"66";"66";"36";"intstr";"55"
"staff";"Eclipse Staff";"not_for_sale,maraketh,staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"6";"60";"125";"13";"0";"117";"117";"70";"intstr";"55"
"staff";"Gnarled Branch";"small_staff,staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6";"8";"17";"13";"0";"12";"12";"4";"intstr";"69"
"staff";"Highborn Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"6.5";"42";"125";"13";"0";"89";"89";"52";"intstr";"70"
"staff";"Imperial Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"7";"49";"147";"13";"0";"113";"113";"66";"intstr";"70"
"staff";"Lathi";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6";"62";"103";"13";"0";"113";"113";"62";"intstr";"70"
"staff";"Long Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6";"21";"35";"13";"0";"35";"35";"18";"intstr";"70"
"staff";"Moon Staff";"not_for_sale,maraketh,staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"6";"57";"118";"13";"0";"101";"101";"57";"intstr";"55"
"staff";"Primitive Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6.2";"9";"27";"13";"0";"20";"20";"9";"intstr";"70"
"staff";"Primordial Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"6.2";"47";"141";"13";"0";"99";"99";"58";"intstr";"70"
"staff";"Quarterstaff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"6";"44";"73";"13";"0";"78";"78";"45";"intstr";"70"
"staff";"Royal Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"6.5";"23";"70";"13";"0";"51";"51";"28";"intstr";"70"
"staff";"Woodful Staff";"staff,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"6.2";"29";"88";"13";"0";"65";"65";"37";"intstr";"70"
"thrusting one hand sword";"Antique Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"6.5";"12";"46";"14";"89";"0";"0";"26";"dex";"65"
"thrusting one hand sword";"Apex Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"5.7";"29";"67";"14";"176";"0";"0";"55";"dex";"65"
"thrusting one hand sword";"Basket Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.645";"5.5";"11";"25";"14";"62";"0";"0";"17";"dex";"65"
"thrusting one hand sword";"Battered Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"6";"11";"20";"14";"47";"0";"0";"12";"dex";"65"
"thrusting one hand sword";"Burnished Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"6";"25";"46";"14";"131";"0";"0";"40";"dex";"65"
"thrusting one hand sword";"Courtesan Sword";"rapier,not_for_sale,maraketh,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.645";"6";"29";"60";"14";"190";"0";"0";"57";"dex";"64"
"thrusting one hand sword";"Dragonbone Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"5.5";"19";"75";"14";"185";"0";"0";"58";"dex";"65"
"thrusting one hand sword";"Dragoon Sword";"rapier,not_for_sale,maraketh,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"6";"32";"66";"14";"220";"0";"0";"72";"dex";"64"
"thrusting one hand sword";"Elegant Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"18";"33";"14";"101";"0";"0";"30";"dex";"65"
"thrusting one hand sword";"Estoc";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"5.5";"21";"50";"14";"140";"0";"0";"43";"dex";"65"
"thrusting one hand sword";"Fancy Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"28";"51";"14";"167";"0";"0";"52";"dex";"65"
"thrusting one hand sword";"Harpy Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"5.7";"31";"72";"14";"212";"0";"0";"70";"dex";"65"
"thrusting one hand sword";"Jagged Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"12";"29";"14";"77";"0";"0";"22";"dex";"65"
"thrusting one hand sword";"Jewelled Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"32";"60";"14";"212";"0";"0";"68";"dex";"65"
"thrusting one hand sword";"Pecoraro";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"5.5";"29";"69";"14";"212";"0";"0";"62";"dex";"65"
"thrusting one hand sword";"Primeval Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"6.5";"18";"73";"14";"158";"0";"0";"49";"dex";"65"
"thrusting one hand sword";"Rusted Spike";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.645";"5.5";"5";"11";"14";"20";"0";"0";"3";"dex";"65"
"thrusting one hand sword";"Serrated Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"21";"49";"14";"149";"0";"0";"46";"dex";"65"
"thrusting one hand sword";"Smallsword";"rapier,not_for_sale,maraketh,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.645";"6";"19";"40";"14";"124";"0";"0";"36";"dex";"64"
"thrusting one hand sword";"Spiraled Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"27";"64";"14";"212";"0";"0";"64";"dex";"65"
"thrusting one hand sword";"Tempered Foil";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"6";"35";"65";"14";"212";"0";"0";"60";"dex";"65"
"thrusting one hand sword";"Thorn Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.714";"5.7";"19";"44";"14";"113";"0";"0";"34";"dex";"65"
"thrusting one hand sword";"Vaal Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.769";"6.5";"22";"87";"14";"212";"0";"0";"66";"dex";"65"
"thrusting one hand sword";"Whalebone Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.625";"5.5";"4";"17";"14";"32";"0";"0";"7";"dex";"65"
"thrusting one hand sword";"Wyrmbone Rapier";"rapier,sword,one_hand_weapon,onehand,weapon,default";"";"";"";"";"";"0.667";"5.5";"13";"51";"14";"122";"0";"0";"37";"dex";"65"
"two hand axe";"Abyssal Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"69";"104";"13";"60";"0";"128";"55";"dexstr";"3"
"two hand axe";"Dagger Axe";"not_for_sale,maraketh,axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"45";"71";"13";"43";"0";"89";"36";"dexstr";"49"
"two hand axe";"Despot Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"76";"103";"13";"86";"0";"140";"66";"dexstr";"3"
"two hand axe";"Double Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"31";"51";"13";"27";"0";"62";"23";"dexstr";"3"
"two hand axe";"Ezomyte Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"72";"108";"13";"86";"0";"140";"62";"dexstr";"3"
"two hand axe";"Fleshripper";"not_for_sale,maraketh,axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"80";"125";"13";"84";"0";"156";"70";"dexstr";"49"
"two hand axe";"Gilded Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"37";"50";"13";"37";"0";"64";"28";"dexstr";"3"
"two hand axe";"Headsman Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"53";"79";"13";"57";"0";"99";"45";"dexstr";"3"
"two hand axe";"Jade Chopper";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"16";"25";"13";"9";"0";"31";"9";"dexstr";"3"
"two hand axe";"Jasper Chopper";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"5";"50";"78";"13";"29";"0";"100";"37";"dexstr";"3"
"two hand axe";"Karui Chopper";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.87";"5";"80";"125";"13";"43";"0";"151";"58";"dexstr";"3"
"two hand axe";"Labrys";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"63";"105";"13";"53";"0";"122";"49";"dexstr";"3"
"two hand axe";"Noble Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"65";"88";"13";"65";"0";"113";"52";"dexstr";"3"
"two hand axe";"Poleaxe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"25";"37";"13";"25";"0";"44";"18";"dexstr";"3"
"two hand axe";"Shadow Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"42";"62";"13";"37";"0";"80";"33";"dexstr";"3"
"two hand axe";"Stone Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"10";"17";"13";"8";"0";"17";"4";"dexstr";"3"
"two hand axe";"Sundering Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"62";"128";"13";"76";"0";"149";"60";"dexstr";"3"
"two hand axe";"Talon Axe";"not_for_sale,maraketh,axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"75";"118";"13";"67";"0";"140";"59";"dexstr";"49"
"two hand axe";"Timber Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"41";"85";"13";"45";"0";"97";"41";"dexstr";"3"
"two hand axe";"Vaal Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"79";"131";"13";"76";"0";"158";"64";"dexstr";"3"
"two hand axe";"Void Axe";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"76";"114";"13";"76";"0";"149";"68";"dexstr";"3"
"two hand axe";"Woodsplitter";"axe,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"16";"33";"13";"17";"0";"36";"13";"dexstr";"3"
"two hand mace";"Brass Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.833";"5";"34";"51";"13";"0";"0";"92";"27";"str";"25"
"two hand mace";"Colossus Mallet";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"57";"118";"13";"0";"0";"188";"59";"str";"25"
"two hand mace";"Coronal Maul";"not_for_sale,maraketh,mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"74";"110";"13";"0";"0";"220";"69";"str";"54"
"two hand mace";"Dread Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"66";"89";"13";"0";"0";"173";"54";"str";"25"
"two hand mace";"Driftwood Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.769";"5";"9";"13";"13";"0";"0";"20";"3";"str";"25"
"two hand mace";"Fright Maul";"mace,two_hand_weapon,twohand,weapon,default";"";"";"";"";"";"0.8";"5";"39";"53";"13";"0";"0";"107";"32";"str";"25"
